unix,open,high,low,close,volume,MA_20,EMA_20,RSI,macd,macdsignal,macdhist
1612216800000,1349.99,1364.9,1343.06,1357.36,48537.22062,1325.1825,1328.328081630467,62.81740796120933,4.38882902250316,-0.321734049554115,4.710563072057274
1612220400000,1357.48,1377.99,1356.2,1374.17,56147.14963,1328.045,1332.6939786180415,67.5468534938131,7.414789751811213,1.2255707107189506,6.1892190410922625
1612224000000,1374.09,1411.02,1373.85,1380.61,119384.73942,1331.3275,1337.2574092258471,69.16499828930334,10.214789870194181,3.0234145426139967,7.191375327580184
1612227600000,1380.61,1387.62,1367.0,1381.43,46579.2161,1334.375,1341.4643226329094,69.37438928240113,12.357527400321032,4.890237114155404,7.467290286165628
1612231200000,1381.51,1390.0,1369.0,1372.67,41979.72418,1337.525,1344.4362919059656,64.34727114868227,13.19668042363628,6.551525776051579,6.645154647584701
1612234800000,1372.67,1377.0,1360.28,1368.79,33603.2584,1340.131,1346.755692676826,62.197438183798916,13.394231306021084,7.9200668820454805,5.474164423975603
1612238400000,1368.8,1385.95,1367.5,1380.87,32995.13048,1342.5755,1350.0046743266519,66.00549325186125,14.360013549416635,9.208056215519711,5.151957333896924
1612242000000,1380.84,1396.3,1378.0,1388.08,35963.2457,1345.5490000000002,1353.6308958193517,68.07275937159976,15.528190366328545,10.472083045681478,5.056107320647067
1612245600000,1388.08,1410.71,1387.92,1405.0,63913.21042,1349.5665000000001,1358.5231914556039,72.32591004695502,17.616212768566356,11.900908990258454,5.715303778307902
1612249200000,1405.18,1425.99,1404.04,1415.0,98975.13406,1353.4959999999999,1363.9019351264988,74.48893852421378,19.849093992330154,13.490545990672794,6.3585480016573594
1612252800000,1415.0,1454.78,1405.62,1451.29,148891.97774,1359.5555,1372.2246079715942,80.45824739648407,24.267230632118526,15.645882918961941,8.621347713156585
1612256400000,1451.26,1458.0,1426.38,1436.82,121037.48205,1365.033,1378.3765500695376,73.11223236115121,26.297882066344528,17.776282748438458,8.52159931790607
1612260000000,1436.93,1447.34,1427.63,1439.65,54232.30713,1371.3015,1384.2121167295816,73.61953403445455,27.81491231177688,19.784008661106142,8.030903650670737
1612263600000,1439.66,1448.48,1411.55,1419.58,72321.88302,1377.194,1387.5804865648595,64.34724191401939,27.08546407316385,21.244299743517683,5.8411643296461655
1612267200000,1419.58,1436.31,1408.0,1424.81,53499.40799,1382.9755,1391.1261545110633,65.5643829648137,26.62250076287546,22.319939947389237,4.302560815486224
1612270800000,1424.92,1443.04,1420.54,1426.81,49478.94171,1388.3915000000002,1394.5246159862,66.04180815041339,26.11593405808685,23.07913876952876,3.036795288558089
1612274400000,1426.81,1436.88,1411.46,1432.48,69318.27631,1393.7155,1398.1394144637047,67.42084240316849,25.873741522334058,23.63805932008982,2.235682202244238
1612278000000,1432.3,1447.71,1421.02,1427.87,71979.67767,1398.472,1400.9708988004948,65.10583204160775,25.02138279463793,23.914724014999443,1.1066587796384866
1612281600000,1427.88,1500.0,1421.56,1493.51,226229.56067,1406.346,1409.784146533781,77.14129349865513,29.304675725421248,24.992714357083806,4.3119613683374425
1612285200000,1493.45,1499.99,1464.06,1472.94,104185.83737,1412.487,1415.79898972104,69.09813499002894,30.68566391078798,26.13130426782464,4.554359642963341
1612288800000,1472.99,1493.0,1468.41,1490.29,56108.55855,1419.1335000000001,1422.8933716523695,71.77160753457493,32.80198611971309,27.46544063820233,5.336545481510761
1612292400000,1490.28,1516.62,1480.12,1516.13,95788.4846,1426.2314999999999,1431.77305054262,75.21132008231089,36.14757205411638,29.20186692138514,6.945705132731241
1612296000000,1516.29,1541.13,1497.12,1532.49,146176.70853,1433.8255,1441.3651409671322,77.11285012263798,39.66189069726306,31.293871676560723,8.368019020702338
1612299600000,1532.49,1536.73,1513.26,1519.22,74696.48682,1440.7150000000001,1448.779889446453,72.27021816503937,40.90471139263718,33.21603961977601,7.68867177286117
1612303200000,1519.08,1547.9,1515.88,1534.46,68377.9091,1448.8045,1456.939899975362,74.26876387725214,42.62800724921067,35.098433145662945,7.5295741035477235
1612306800000,1534.74,1538.84,1510.0,1511.87,58510.84076,1455.9585,1462.1713380729468,66.60581817584449,41.690327282147564,36.41681197295987,5.273515309187694
1612310400000,1511.93,1533.0,1511.87,1519.39,56348.1442,1462.8845,1467.620734446952,67.79698444675135,41.08046033037863,37.34954164444362,3.730918685935009
1612314000000,1519.44,1529.76,1510.2,1519.21,43206.443,1469.4410000000003,1472.5339978329564,67.73470393611164,40.120131974087826,37.90365971037246,2.2164722637153673
1612317600000,1519.21,1529.66,1508.39,1529.12,44394.57573,1475.647,1477.9231408964843,69.40130088833746,39.701069792104136,38.26314172671879,1.4379280653853428
1612321200000,1529.3,1548.0,1527.87,1539.57,52880.02728,1481.8755,1483.7942703349142,71.09669162009178,39.75392911058293,38.56129920349162,1.192629907091309
1612324800000,1539.71,1561.88,1537.69,1554.16,70626.24532,1487.019,1490.4957683982557,73.31941715639846,40.506181521236385,38.95027566704057,1.5559058541958137
1612328400000,1554.15,1555.0,1538.81,1543.0,44800.04307,1492.328,1495.4961714079457,68.95148870477225,39.74368775156336,39.108958083945126,0.634729667618231
1612332000000,1543.01,1571.0,1541.91,1566.0,58525.58495,1498.6455,1502.210821750046,72.57737264499701,40.528130664194805,39.39279259999506,1.1353380641997433
1612335600000,1565.99,1566.0,1542.2,1547.09,57835.09895,1505.0210000000002,1506.4850292024228,65.77610811573918,39.17237362236256,39.34870880446856,-0.1763351821060013
1612339200000,1547.15,1550.0,1512.38,1530.14,92540.3339,1510.2875,1508.7378835640966,60.31965842903255,36.31162524346428,38.7412920922677,-2.4296668488034214
1612342800000,1530.26,1548.0,1513.26,1529.03,66404.04108,1515.3984999999998,1510.6704660818018,59.96882137577697,33.56794346235051,37.706622366284265,-4.1386789039337515
1612346400000,1528.97,1551.12,1521.15,1547.25,45083.94644,1521.137,1514.1542312168683,63.70091348855244,32.48924185649389,36.66314626432619,-4.173904407832296
1612350000000,1547.33,1560.0,1534.0,1537.68,56990.00896,1526.6275,1516.3947806247857,60.50989985475219,30.51043869684554,35.43260475083006,-4.922166053984519
1612353600000,1537.93,1554.12,1523.24,1539.78,56536.14247,1528.9410000000003,1518.6219443748062,60.971910867705304,28.779918401430677,34.10206748095018,-5.322149079519505
1612357200000,1539.75,1564.74,1530.25,1550.68,58865.04773,1532.828,1521.6750925295867,63.367552828842264,27.965637048596363,32.87478139447942,-4.909144345883057
1612360800000,1550.68,1559.0,1538.18,1555.13,50651.33289,1536.07,1524.8612741934357,64.3301921328854,27.363956364197975,31.77261638842313,-4.408660024225156
1612364400000,1555.12,1599.86,1551.08,1597.25,117769.77788,1540.126,1531.7554385559658,71.86616914119722,29.940714160020207,31.406235942742548,-1.465521782722341
1612368000000,1597.56,1615.5,1580.1,1607.21,124983.68869,1543.862,1538.9415872649215,73.30253313600082,32.41286668768703,31.607562091731445,0.8053045959555831
1612371600000,1607.21,1642.26,1600.12,1640.25,94156.11597,1549.9135,1548.590007525405,77.42076059489483,36.61603044369167,32.60925576212349,4.0067746815681815
1612375200000,1640.24,1650.0,1621.08,1647.82,72604.57372,1555.5815,1558.040482999176,78.24864024878256,40.09570540416621,34.10654569053203,5.98915971363418
1612378800000,1647.82,1649.73,1616.09,1616.1,61083.82137,1560.7930000000001,1563.5699608087782,67.13999302001521,39.83464498397757,35.25216554922114,4.582479434756429
1612382400000,1616.1,1638.0,1600.44,1634.43,66393.69006,1566.545,1570.318535969847,69.80745403971424,40.638376620764575,36.32940776352983,4.3089688572347455
1612386000000,1634.51,1644.45,1620.09,1630.99,48649.49905,1572.134,1576.0967706393856,68.6806574213429,40.53054953709898,37.16963611824366,3.3609134188553185
1612389600000,1631.0,1648.0,1628.48,1636.61,36664.59947,1577.5085,1581.8599353403963,69.54554008970707,40.43250211215195,37.82220931702532,2.6102927951266324
1612393200000,1636.66,1669.35,1630.7,1664.49,57877.10583,1583.7545,1589.7294653079775,73.46090153493925,42.11896065828,38.681559585276254,3.4374010730037483
1612396800000,1664.67,1679.9,1661.25,1677.53,65639.52986,1589.923,1598.0914209929322,75.0749846619195,44.0004998535851,39.74534763893802,4.255152214647076
1612400400000,1677.41,1695.0,1675.51,1691.29,69635.82566,1597.3375,1606.9674761364624,76.68628584183405,46.07087386866942,41.0104528848843,5.0604209837851215
1612404000000,1691.32,1695.2,1646.0,1677.71,78701.73345,1602.923,1613.7048593615611,71.7560697628915,46.08463272528911,42.02528885296526,4.059343872323851
1612407600000,1677.43,1685.0,1632.51,1645.84,64048.43408,1607.8605,1616.7653489461743,61.72640910342418,43.02789527420441,42.22581013721309,0.8020851369913231
1612411200000,1645.85,1667.2,1635.0,1662.49,39681.10096,1614.478,1621.1200776179671,64.51681302443168,41.47087424814981,42.074822959400436,-0.6039487112506237
1612414800000,1662.61,1671.0,1649.0,1655.2,41154.75226,1620.7865000000002,1624.365784511494,62.3726393531015,39.19684496280047,41.49922736008044,-2.3023823972799704
1612418400000,1655.21,1683.0,1649.01,1676.58,47222.09574,1627.2530000000002,1629.3385669389706,65.94706641952315,38.67403746045784,40.93418938015592,-2.2601519196980817
1612422000000,1676.58,1683.16,1662.17,1662.83,42963.47816,1633.5104999999999,1632.5282272304974,61.876031596907374,36.726834574457826,40.0927184190163,-3.365883844558475
1612425600000,1662.52,1684.66,1626.0,1638.44,78197.50964,1638.4434999999999,1633.091253208545,55.349037840315354,32.83706781677165,38.64158829856737,-5.80452048179572
1612429200000,1638.5,1646.47,1570.96,1645.04,173074.85768,1643.1614999999997,1634.2292290934456,56.68068493099947,29.941813886199498,36.901633416093794,-6.959819529894297
1612432800000,1644.97,1651.47,1632.11,1640.51,57597.87177,1647.4305,1634.8273977512129,55.45814621585067,26.970867770951372,34.91548028706531,-7.944612516113935
1612436400000,1640.21,1645.48,1611.72,1611.74,67094.67625,1648.155,1632.628597965383,48.32865435194458,22.04080038412212,32.34054430647667,-10.299743922354551
1612440000000,1611.77,1643.21,1605.68,1635.48,55593.53691,1649.5684999999999,1632.900160063918,53.62638328979853,19.82082393707219,29.836600232595778,-10.015776295523587
1612443600000,1635.48,1638.78,1618.01,1631.9,40321.25904,1649.1509999999998,1632.8049067244974,52.748101674799095,17.57006376987283,27.383292940051188,-9.813229170178356
1612447200000,1631.89,1640.0,1586.01,1591.75,96024.38272,1646.3474999999999,1628.8949156078788,44.037215469676916,12.403570034661016,24.387348358973153,-11.983778324312137
1612450800000,1591.76,1603.38,1554.44,1580.88,141945.7208,1644.5865000000001,1624.3220665023664,42.01428408979743,7.347273575054487,20.979333402189418,-13.632059827134931
1612454400000,1580.8,1633.07,1565.0,1629.19,96559.99174,1644.3245,1624.7856792164266,52.46541296435735,7.155847305276666,18.214636182806867,-11.058788877530201
1612458000000,1629.19,1649.3,1623.33,1631.74,81251.28431,1644.3620000000003,1625.447995481529,52.94748599814202,7.127740144564314,15.997256975158356,-8.869516830594042
1612461600000,1631.73,1653.96,1627.92,1653.18,49354.05584,1645.1905,1628.0891387690026,56.90480656102016,8.734804447202123,14.54476646956711,-5.809962022364987
1612465200000,1653.04,1664.51,1636.9,1652.99,68682.38358,1644.6154999999999,1630.460649362431,56.85916795167225,9.879201784628322,13.611653532579352,-3.73245174795103
1612468800000,1652.96,1670.67,1639.17,1657.18,53801.48344,1643.598,1633.005349423152,57.665516525006396,10.9974709032997,13.08881700672342,-2.091346103423721
1612472400000,1657.18,1661.81,1627.51,1639.62,35907.28368,1641.0145,1633.6353161447564,53.17937751911992,10.347482652648523,12.540550135908441,-2.1930674832599184
1612476000000,1639.53,1640.52,1600.0,1625.69,50681.31191,1638.4135,1632.8786193690655,49.86527422925587,8.609087497264909,11.754257608179735,-3.145170110914826
1612479600000,1625.69,1628.74,1588.0,1595.67,51367.77014,1635.9050000000002,1629.3349413339163,43.564425712524525,4.754229896924244,10.354252065928637,-5.600022169004394
1612483200000,1595.53,1623.0,1591.0,1614.66,49458.98822,1633.5135,1627.9373278735432,48.037345554394015,3.19473485509684,8.922348623762279,-5.727613768665439
1612486800000,1614.74,1624.55,1594.42,1596.77,37994.37626,1630.592,1624.9690109332057,44.462158505997444,0.5093785134361042,7.239754601697044,-6.73037608826094
1612490400000,1596.7,1620.0,1594.41,1617.9,34803.35868,1627.658,1624.29577179671,49.26503048677973,0.08524601198178061,5.808852883753991,-5.72360687177221
1612494000000,1617.9,1653.21,1614.05,1639.99,55991.51062,1626.516,1625.7904601970233,53.76645631606984,1.5141422457486442,4.949910756152922,-3.4357685104042774
1612497600000,1639.99,1643.92,1628.51,1634.45,23704.2485,1626.3165000000001,1626.6151782734973,52.50820158800873,2.1744553377798184,4.394819672478301,-2.2203643346984823
1612501200000,1634.59,1644.96,1622.24,1631.09,25093.63364,1625.619,1627.0413517712593,51.71768599933243,2.398980349054682,3.995651807793577,-1.596671458738895
1612504800000,1631.24,1663.08,1631.08,1645.27,46302.30888,1625.857,1628.7774135073296,54.809758001917686,3.6787195419444743,3.9322653546237563,-0.253545812679282
1612508400000,1645.27,1669.5,1645.26,1662.36,47763.71493,1628.388,1631.9757550780603,58.27776232590484,6.002746322220673,4.34636154814314,1.6563847740775337
1612512000000,1662.6,1674.37,1648.19,1667.43,48566.99119,1629.9855,1635.3523498325308,59.276228901080245,8.159602103665293,5.109009659247571,3.050592444417722
1612515600000,1667.57,1676.27,1650.0,1650.73,42885.45822,1630.9270000000001,1636.8168879437183,54.63798277742732,8.424265726122712,5.772060872622599,2.6522048535001135
1612519200000,1650.72,1666.86,1641.22,1644.28,41909.74582,1633.5535000000002,1637.527660520507,52.91577205926791,8.021090322337159,6.221866762565511,1.7992235597716482
1612522800000,1644.21,1663.8,1642.57,1662.78,27456.99148,1637.6485,1639.9326452328394,57.09324809389877,9.089587196039929,6.795410849260394,2.294176346779535
1612526400000,1662.79,1677.19,1657.35,1661.16,49726.78257,1639.2469999999998,1641.9542980678073,56.6195161862418,9.693912812803774,7.37511124196907,2.3188015708347036
1612530000000,1661.04,1721.5,1660.79,1716.78,87759.59821,1643.4990000000003,1649.0805553946827,66.80391517229195,14.493838434908866,8.79885668055703,5.694981754351836
1612533600000,1716.57,1748.0,1706.63,1737.72,109587.8345,1647.7259999999999,1657.5224072618557,69.68907926605289,19.75971932476409,10.991029209398443,8.768690115365649
1612537200000,1737.7,1748.0,1719.02,1741.99,74125.89803,1652.176,1665.5669399035837,70.2567646871115,24.00085427465342,13.592994222449438,10.407860052203983
1612540800000,1742.0,1760.49,1701.8,1724.47,100940.46325,1655.5404999999998,1671.1767551508615,64.88697758094702,25.652559955909737,16.0049073691415,9.647652586768238
1612544400000,1724.47,1733.0,1713.16,1726.97,50040.82786,1659.908,1676.4903975174461,65.29459861170989,26.853724692439073,18.174670833801013,8.67905385863806
1612548000000,1726.99,1729.0,1683.0,1684.19,70833.63939,1662.833,1677.223692991975,53.787732489461916,24.076133250205203,19.35496331708185,4.7211699331233525
1612551600000,1684.41,1716.5,1682.0,1709.91,49639.06795,1668.545,1680.336674611787,58.52062728785994,23.677323621671803,20.21943537799984,3.457888243671963
1612555200000,1710.02,1724.0,1695.0,1720.52,37302.83774,1673.8380000000002,1684.1636579820931,60.32575266592838,23.941420652061197,20.96383243281211,2.9775882192490855
1612558800000,1720.58,1726.45,1710.0,1719.01,26597.85926,1679.95,1687.4823572218936,59.92604995783076,23.755041736815656,21.52207429361282,2.232967443202835
1612562400000,1719.01,1719.01,1700.0,1701.72,23959.94484,1684.141,1688.838323200761,55.39973511811126,21.959046384565454,21.60946871180335,0.3495776727621056
1612566000000,1701.72,1724.92,1700.08,1719.19,31677.21942,1688.1009999999999,1691.728959086403,58.78697673415134,21.695300209616562,21.62663501136599,0.06866519825057082
1612569600000,1718.95,1743.67,1717.99,1727.46,46714.50955,1692.7514999999999,1695.1319153638883,60.323160247579324,21.901136679846104,21.681535345062013,0.21960133478409105
1612573200000,1727.45,1729.48,1645.48,1672.96,128149.00233,1694.845,1693.0203043768513,47.70380140539604,17.465240618859752,20.83827639982156,-3.373035780961807
1612576800000,1672.96,1692.5,1661.63,1679.52,71118.81732,1696.5575000000001,1691.7345611028654,49.084488718427835,14.314094239239466,19.533439967705142,-5.219345728465676
1612580400000,1679.53,1687.77,1662.26,1682.19,51598.74796,1697.5490000000002,1690.8255552835449,49.66695464673587,11.895115232537137,18.005775020671543,-6.110659788134406
1612584000000,1682.19,1682.51,1665.48,1671.97,34074.05852,1697.7760000000003,1689.0297881136837,47.43029176305017,9.049076236032079,16.21443526374365,-7.16535902771157
1612587600000,1671.98,1673.89,1642.94,1660.91,68985.31128,1698.2850000000003,1686.3517130552377,45.065121241913644,5.833871025254211,14.138322416045762,-8.30445139079155
1612591200000,1660.9,1681.18,1657.97,1679.02,37617.14685,1700.0220000000002,1685.6534546690243,49.50530008880399,4.693025107690346,12.249262954374679,-7.556237846684333
1612594800000,1679.0,1682.0,1672.12,1673.32,30849.72666,1700.5490000000002,1684.4788399386412,48.18519944517047,3.291017336291816,10.457613830758106,-7.16659649446629
1612598400000,1673.21,1709.0,1672.01,1699.99,48661.08142,1702.4904999999999,1685.9560932778184,54.32266348609396,4.282595095608713,9.222610083728227,-4.940014988119515
1612602000000,1699.99,1718.47,1689.89,1694.46,65955.89013,1701.3745,1686.7659891561213,52.92286576562287,4.569528153813053,8.291993697745193,-3.72246554393214
1612605600000,1694.42,1696.0,1675.0,1691.82,40878.6004,1699.0794999999998,1687.247323522205,52.23091477185121,4.531660570881513,7.539927072372457,-3.0082665014909438
1612609200000,1691.82,1697.55,1673.21,1679.67,57944.54589,1695.9635000000003,1686.5256736629476,49.052227846450755,3.481118611936381,6.728165380285242,-3.247046768348861
1612612800000,1679.67,1689.84,1663.0,1674.68,42988.31628,1693.4740000000002,1685.3975142664763,47.766490068851105,2.220310882142485,5.8265944806566905,-3.6062835985142057
1612616400000,1674.68,1687.8,1669.06,1676.36,37893.19359,1690.9435,1684.5367986220501,48.25822202784291,1.3412129641315005,4.929518177351652,-3.588305213220152
1612620000000,1676.29,1697.52,1676.15,1686.53,32600.90322,1691.0605,1684.7266273247121,51.250135261572794,1.4484586071241665,4.233306263306155,-2.784847656181989
1612623600000,1686.79,1695.01,1671.92,1673.04,42964.509,1689.217,1683.613615198549,47.33983533522378,0.43985096437336324,3.4746152035195967,-3.0347642391462335
1612627200000,1673.04,1694.0,1655.23,1694.0,55478.4721,1687.891,1684.6027947034493,53.30167593811239,1.3166415466696435,3.043020472149606,-1.7263789254799624
1612630800000,1694.0,1708.0,1678.51,1704.25,40704.14293,1687.1529999999998,1686.4739571126447,55.92931220016052,2.806245090672064,2.9956653958540977,-0.18942030518203357
1612634400000,1704.41,1714.0,1691.57,1707.15,38108.68425,1687.4244999999999,1688.4431040542977,56.67214312559258,4.172672424683469,3.231066801619972,0.9416056230634973
1612638000000,1706.88,1719.99,1695.0,1707.67,41233.69503,1686.8485,1690.2742370015076,56.81271101346387,5.237164809738715,3.6322864032437208,1.6048784064949944
1612641600000,1707.89,1709.85,1683.1,1693.71,42895.14207,1685.161,1690.6014525251733,51.94085172615327,4.897867791650924,3.8854026809251616,1.0124651107257625
1612645200000,1693.71,1714.99,1691.85,1708.44,29966.0023,1686.9350000000002,1692.30036180849,56.20807413806938,5.751263372446601,4.25857481922945,1.4926885532171514
1612648800000,1708.4,1718.68,1695.17,1701.63,20675.60573,1688.0404999999998,1693.1888987791099,53.828440729099825,5.8110888175435775,4.569077618892275,1.2420111986513023
1612652400000,1701.49,1703.49,1671.33,1676.35,41752.2262,1687.7485000000001,1691.5851941334804,46.03676620263944,3.7750991939867617,4.410281933911173,-0.635182739924411
1612656000000,1676.35,1693.0,1671.0,1682.99,32753.54067,1688.2994999999999,1690.7666042160063,48.15935136142188,2.6666161647726767,4.0615487800834735,-1.3949326153107968
1612659600000,1683.0,1685.43,1631.1,1642.16,70281.00206,1687.3619999999999,1686.1374038144818,38.20735672745518,-1.4893362503069056,2.9513717740053975,-4.440708024312303
1612663200000,1642.19,1647.8,1609.03,1628.16,79024.17561,1684.819,1680.6157463083407,35.49857643750484,-5.845260948727628,1.1920452294587922,-7.0373061781864195
1612666800000,1628.2,1633.48,1614.88,1626.53,34402.8475,1682.4795000000001,1675.4647228504034,35.18579683008395,-9.321438294228528,-0.9106514752786721,-8.410786818949855
1612670400000,1626.41,1632.41,1585.44,1608.38,63792.88961,1677.899,1669.0757016265554,31.82340832373284,-13.38657509433051,-3.40583619908904,-9.98073889524147
1612674000000,1608.02,1620.99,1600.73,1615.22,37305.01,1673.937,1663.9465871859313,34.36880216033323,-15.873316745757165,-5.8993323084226645,-9.9739844373345
1612677600000,1615.22,1619.75,1606.59,1611.51,24726.19164,1669.9215,1658.952626501557,33.635273384730816,-17.936680526837563,-8.306801952105644,-9.629878574731919
1612681200000,1611.51,1639.67,1606.75,1632.0,42900.40224,1667.538,1656.385709691885,41.11079013229876,-17.714339551594776,-10.188309472003471,-7.526030079591305
1612684800000,1632.01,1647.38,1628.6,1640.85,40865.67771,1665.8465,1654.9061182926578,44.0426746020519,-16.63228506043197,-11.477104589689171,-5.155180470742797
1612688400000,1640.85,1643.68,1630.8,1636.26,31126.11035,1663.8415,1653.130297502881,42.85108408726154,-15.961133706268129,-12.373910413004962,-3.5872232932631665
1612692000000,1636.27,1655.77,1634.08,1637.45,33963.62451,1661.3875,1651.63693583594,43.279545792549186,-15.158480836695162,-12.930824497743002,-2.22765633895216
1612695600000,1637.45,1638.16,1613.48,1624.91,38820.15544,1658.9810000000002,1649.0915133753745,39.88595646854768,-15.35721741082807,-13.416103080360015,-1.9411143304680554
1612699200000,1624.89,1629.39,1600.0,1616.44,47042.97114,1655.1030000000003,1645.9818454348626,37.73378195848543,-16.01358119499696,-13.935598703287404,-2.0779824917095553
1612702800000,1616.44,1627.98,1579.12,1585.5,76016.77227,1649.1655000000003,1640.2216696791616,31.126669370093545,-18.81348351940278,-14.911175666510479,-3.902307852892301
1612706400000,1585.49,1587.15,1560.6,1571.31,72337.1296,1642.3735000000001,1633.6586535192414,28.649030156903404,-21.924706326052274,-16.313881798418837,-5.6108245276334365
1612710000000,1571.29,1577.15,1525.01,1538.21,111147.32628,1633.9005000000002,1624.5683055650281,23.875055723145916,-26.752875689369603,-18.40168057660899,-8.351195112760614
1612713600000,1538.19,1556.78,1490.46,1554.54,145410.35073,1626.942,1617.8989431302634,30.066582958200776,-28.928075325138252,-20.50695952631484,-8.421115798823411
1612717200000,1554.39,1575.73,1546.0,1555.14,66498.05473,1619.277,1611.9219009273813,30.29092458840411,-30.254763640055216,-22.456520349062917,-7.7982432909923
1612720800000,1555.14,1585.96,1552.65,1580.66,44482.29537,1613.2285,1608.9445770295356,39.221675005372056,-28.913624700003766,-23.747941219251086,-5.16568348075268
1612724400000,1580.65,1589.99,1561.99,1565.44,36495.3515,1607.683,1604.8012839791036,36.23971338174759,-28.74750587574681,-24.747854150550232,-3.9996517251965784
1612728000000,1565.64,1584.43,1552.68,1581.71,37574.47378,1602.6190000000001,1602.6021140763319,41.37121414215672,-26.991857157303457,-25.196654751900876,-1.7952024054025806
1612731600000,1581.73,1602.0,1574.21,1596.76,38793.48121,1600.349,1602.0457222595385,45.72277816601226,-24.10817958977873,-24.978959719476446,0.8707801296977173
1612735200000,1596.75,1601.01,1575.94,1599.53,26539.78513,1598.9175,1601.806129663392,46.509710478160585,-21.353182297959847,-24.253804235173128,2.9006219372132804
1612738800000,1599.53,1621.46,1597.89,1611.62,49435.24906,1598.172,1602.7407839811644,49.92238315995683,-17.98692308302543,-23.00042800474359,5.013504921718159
1612742400000,1611.46,1631.31,1590.48,1596.45,46794.03632,1597.5755,1602.141661697244,45.960107500618676,-16.354703776931046,-21.67128315918108,5.316579382250033
1612746000000,1596.46,1603.93,1578.02,1592.14,34888.03012,1596.4215,1601.1891224879826,44.8704594001905,-15.233338750481835,-20.38369427744123,5.150355526959395
1612749600000,1592.15,1603.54,1566.79,1571.41,39563.57543,1594.4165,1598.3530155843653,39.962866014046604,-15.834852319497713,-19.473925885852527,3.6390735663548135
1612753200000,1571.25,1589.84,1563.89,1581.46,28388.6649,1591.8895,1596.744156957283,43.20597926843562,-15.32396007505713,-18.643932723693446,3.319972648636316
1612756800000,1581.26,1620.15,1577.67,1618.7,47721.87691,1590.7820000000002,1598.8351896280178,53.277528211617394,-11.778344099212745,-17.270814998797306,5.492470899584561
1612760400000,1618.61,1625.26,1605.31,1608.11,28132.05932,1589.3745000000001,1599.71850490154,50.53316779294984,-9.71100002583944,-15.758852004205732,6.0478519783662925
1612764000000,1608.24,1635.71,1608.22,1632.45,32316.63964,1589.1245,1602.8357901490124,56.126934581322686,-6.038966919625636,-13.814874987289713,7.775908067664076
1612767600000,1632.46,1647.73,1624.04,1639.59,31308.60366,1589.8584999999998,1606.3361910872018,57.64017097045393,-2.523625119376902,-11.556625013707151,9.03299989433025
1612771200000,1639.52,1651.0,1626.26,1632.84,37823.40423,1590.6785,1608.860363364611,55.684771544765965,-0.2791422260838772,-9.301128456182497,9.02198623009862
1612774800000,1632.84,1649.67,1625.66,1628.28,29176.592,1592.8175,1610.7098525679814,54.343539570683205,1.1187761914659404,-7.217147526652809,8.33592371811875
1612778400000,1628.27,1648.0,1625.39,1647.61,28799.22854,1596.6325,1614.2241523234115,58.866425193049324,3.743256134657713,-5.025066794390705,8.768322929048418
1612782000000,1647.97,1665.0,1647.82,1660.48,47289.39767,1602.7459999999999,1618.6294711497533,61.59439379060792,6.7834810914644095,-2.663357217219682,9.446838308684091
1612785600000,1660.63,1711.75,1642.17,1711.04,103704.7138,1610.571,1627.4304738973958,70.00920069402596,13.12139544689444,0.493593315603142,12.627802131291297
1612789200000,1711.04,1725.0,1675.24,1682.49,127968.69208,1616.9385,1632.67423828812,61.77793453630693,15.659973412580257,3.526869334998565,12.133104077581692
1612792800000,1682.49,1722.0,1681.65,1709.41,79632.46389,1623.376,1639.9824060702038,65.85453528300576,19.617890925153688,6.745073653029589,12.872817272124099
1612796400000,1709.42,1757.0,1705.84,1734.79,121726.30858,1631.8435000000002,1649.0117007301844,69.19083598941899,24.51987312531628,10.300033547486928,14.219839577829353
1612800000000,1734.86,1775.57,1711.0,1712.58,119697.59356,1638.387,1655.065824470167,63.35682566115018,26.30929082487023,13.50188500296359,12.807405821906642
1612803600000,1712.58,1725.68,1698.74,1707.0,54210.55136,1643.8990000000001,1660.0119364253892,61.943683140757535,26.966307075804252,16.194769417531724,10.771537658272528
1612807200000,1707.0,1715.23,1679.65,1696.0,55160.16898,1648.7225000000003,1663.4393710515426,59.14315332999713,26.296262177523886,18.215067969530157,8.081194207993729
1612810800000,1695.99,1707.61,1687.78,1695.96,43213.36231,1652.9395,1666.5365738085384,59.13268390678491,25.468434839241354,19.665741343472398,5.802693495768956
1612814400000,1695.91,1735.46,1691.32,1719.97,44196.29132,1659.1155000000003,1671.6254715410585,63.32891061530815,26.4449412284589,21.0215813204697,5.423359907989202
1612818000000,1719.81,1722.18,1696.24,1698.2,41998.72182,1664.4184999999998,1674.1563790133387,57.558058859929616,25.172005308575535,21.85166611809087,3.320339190484667
1612821600000,1698.03,1720.21,1697.01,1714.58,28225.80896,1671.577,1678.006247678735,60.47639055317775,25.19449704874046,22.520232304220787,2.6742647445196717
1612825200000,1714.52,1752.81,1706.23,1750.15,87840.30996,1680.0114999999998,1684.8770812331413,65.95149177689761,27.76249488449639,23.56868482027591,4.193810064220482
1612828800000,1749.68,1766.0,1731.68,1753.07,66984.5013,1686.73,1691.3716449252233,66.36342890865077,29.691011765678468,24.79315020935642,4.897861556322049
1612832400000,1753.0,1753.01,1726.76,1733.33,40690.20541,1692.991,1695.3676787418688,60.99126251734599,29.288898076967143,25.692299782878564,3.5965982940885795
