,CL=F,RUB=X
2022-01-20 14:00:00+00:00,86.88999938964844,76.5553970336914
2022-01-20 15:00:00+00:00,87.47000122070312,76.38532257080078
2022-01-20 16:00:00+00:00,87.6500015258789,76.55899810791016
2022-01-20 17:00:00+00:00,87.12000274658203,76.53900146484375
2022-01-20 18:00:00+00:00,86.9000015258789,76.55232238769531
2022-01-20 19:00:00+00:00,86.29000091552734,76.60099792480469
2022-01-21 10:00:00+00:00,84.29000091552734,76.54299926757812
2022-01-21 11:00:00+00:00,84.19999694824219,76.60252380371094
2022-01-21 12:00:00+00:00,84.04000091552734,76.36000061035156
2022-01-21 13:00:00+00:00,85.12000274658203,76.63842010498047
2022-01-21 14:00:00+00:00,84.3499984741211,77.04039764404297
2022-01-21 15:00:00+00:00,85.13999938964844,77.31182098388672
2022-01-21 16:00:00+00:00,84.93000030517578,77.15310668945312
2022-01-21 17:00:00+00:00,84.97000122070312,77.25141906738281
2022-01-21 18:00:00+00:00,84.97000122070312,77.40889739990234
2022-01-21 19:00:00+00:00,84.94000244140625,77.49331665039062
2022-01-21 20:00:00+00:00,84.80999755859375,77.4728012084961
2022-01-21 21:00:00+00:00,84.83000183105469,77.73999786376953
2022-01-24 00:00:00+00:00,85.83999633789062,77.36750030517578
2022-01-24 01:00:00+00:00,86.01000213623047,77.37079620361328
2022-01-24 02:00:00+00:00,85.81999969482422,77.17890167236328
2022-01-24 03:00:00+00:00,85.80999755859375,77.24539947509766
2022-01-24 04:00:00+00:00,85.83000183105469,77.08260345458984
2022-01-24 05:00:00+00:00,85.77999877929688,77.0989990234375
2022-01-24 06:00:00+00:00,85.63999938964844,77.05229949951172
2022-01-24 07:00:00+00:00,85.69000244140625,77.28550720214844
2022-01-24 08:00:00+00:00,85.43000030517578,77.81269836425781
2022-01-24 09:00:00+00:00,85.43000030517578,78.064697265625
2022-01-24 10:00:00+00:00,84.94999694824219,78.97325134277344
2022-01-24 11:00:00+00:00,85.3499984741211,79.22309875488281
2022-01-24 12:00:00+00:00,85.0,78.84761047363281
2022-01-24 13:00:00+00:00,83.63999938964844,78.88580322265625
2022-01-24 14:00:00+00:00,82.86000061035156,79.14302062988281
2022-01-24 15:00:00+00:00,83.08999633789062,79.20269775390625
2022-01-24 16:00:00+00:00,82.44000244140625,79.32211303710938
2022-01-24 17:00:00+00:00,83.23999786376953,78.78700256347656
2022-01-24 18:00:00+00:00,83.51000213623047,78.71141052246094
2022-01-24 19:00:00+00:00,83.06999969482422,78.86000061035156
2022-01-24 20:00:00+00:00,83.79000091552734,78.72119903564453
2022-01-24 21:00:00+00:00,84.08000183105469,78.50199890136719
2022-01-24 23:00:00+00:00,84.19000244140625,78.68119812011719
2022-01-25 00:00:00+00:00,83.62000274658203,78.60639953613281
2022-01-25 01:00:00+00:00,83.75,78.68479919433594
2022-01-25 02:00:00+00:00,83.87000274658203,78.77130126953125
2022-01-25 03:00:00+00:00,83.70999908447266,78.82759857177734
2022-01-25 04:00:00+00:00,83.66999816894531,78.7490005493164
2022-01-25 05:00:00+00:00,83.70999908447266,78.51499938964844
2022-01-25 06:00:00+00:00,83.95999908447266,78.43080139160156
2022-01-25 07:00:00+00:00,83.87999725341797,78.7562026977539
2022-01-25 08:00:00+00:00,83.72000122070312,78.68930053710938
2022-01-25 09:00:00+00:00,84.4000015258789,78.55239868164062
2022-01-25 10:00:00+00:00,84.0199966430664,78.4552001953125
2022-01-25 11:00:00+00:00,83.83000183105469,78.5447006225586
2022-01-25 12:00:00+00:00,83.37000274658203,78.73191833496094
2022-01-25 13:00:00+00:00,83.7699966430664,79.00121307373047
2022-01-25 14:00:00+00:00,84.01000213623047,79.16419982910156
2022-01-25 15:00:00+00:00,84.62000274658203,79.26300048828125
2022-01-25 16:00:00+00:00,84.95999908447266,78.9280014038086
2022-01-25 17:00:00+00:00,85.1500015258789,79.05699920654297
2022-01-25 18:00:00+00:00,85.23999786376953,78.56400299072266
2022-01-25 19:00:00+00:00,85.29000091552734,78.56040954589844
2022-01-25 20:00:00+00:00,85.43000030517578,78.6531982421875
2022-01-25 21:00:00+00:00,85.16999816894531,78.4990005493164
2022-01-25 23:00:00+00:00,85.33999633789062,78.71959686279297
2022-01-26 00:00:00+00:00,85.19000244140625,78.77980041503906
2022-01-26 01:00:00+00:00,85.23999786376953,78.6636962890625
2022-01-26 02:00:00+00:00,85.0999984741211,78.69229888916016
2022-01-26 03:00:00+00:00,85.22000122070312,78.75440216064453
2022-01-26 04:00:00+00:00,85.22000122070312,78.65599822998047
2022-01-26 05:00:00+00:00,85.30999755859375,78.58499908447266
2022-01-26 06:00:00+00:00,85.52999877929688,78.74410247802734
2022-01-26 07:00:00+00:00,85.76000213623047,79.0305404663086
2022-01-26 08:00:00+00:00,85.86000061035156,78.89099884033203
2022-01-26 09:00:00+00:00,86.12000274658203,78.94239807128906
2022-01-26 10:00:00+00:00,86.08999633789062,79.10562133789062
2022-01-26 11:00:00+00:00,86.0999984741211,79.11869812011719
2022-01-26 12:00:00+00:00,86.38999938964844,79.1156997680664
2022-01-26 13:00:00+00:00,86.88999938964844,79.12371063232422
2022-01-26 14:00:00+00:00,87.23999786376953,79.21440124511719
2022-01-26 15:00:00+00:00,87.48999786376953,79.85880279541016
2022-01-26 16:00:00+00:00,87.72000122070312,80.03700256347656
2022-01-26 17:00:00+00:00,87.79000091552734,79.5981674194336
2022-01-26 18:00:00+00:00,87.25,79.53759765625
2022-01-26 19:00:00+00:00,87.02999877929688,79.54090881347656
2022-01-26 20:00:00+00:00,86.7300033569336,79.28399658203125
2022-01-26 21:00:00+00:00,87.1500015258789,79.27519989013672
2022-01-26 23:00:00+00:00,87.37999725341797,79.3093032836914
2022-01-27 00:00:00+00:00,87.12999725341797,79.26300048828125
2022-01-27 01:00:00+00:00,86.94000244140625,79.19100189208984
2022-01-27 02:00:00+00:00,86.81999969482422,79.36750030517578
2022-01-27 03:00:00+00:00,86.5,79.50199890136719
2022-01-27 04:00:00+00:00,86.66000366210938,79.59300231933594
2022-01-27 05:00:00+00:00,86.66000366210938,79.55400085449219
2022-01-27 06:00:00+00:00,86.68000030517578,79.63899993896484
2022-01-27 07:00:00+00:00,86.97000122070312,79.15360260009766
2022-01-27 08:00:00+00:00,87.05999755859375,78.4844970703125
2022-01-27 09:00:00+00:00,87.44000244140625,78.70059967041016
2022-01-27 10:00:00+00:00,87.31999969482422,78.52410125732422
2022-01-27 11:00:00+00:00,88.2699966430664,78.67620849609375
2022-01-27 12:00:00+00:00,88.1500015258789,78.00990295410156
2022-01-27 13:00:00+00:00,88.25,77.67420196533203
2022-01-27 14:00:00+00:00,87.77999877929688,77.82630157470703
2022-01-27 15:00:00+00:00,87.33000183105469,77.67481231689453
2022-01-27 16:00:00+00:00,87.43000030517578,77.81999969482422
2022-01-27 17:00:00+00:00,87.16000366210938,77.89790344238281
2022-01-27 18:00:00+00:00,87.05999755859375,77.87000274658203
2022-01-27 19:00:00+00:00,86.26000213623047,77.9540023803711
2022-01-27 20:00:00+00:00,86.97000122070312,77.9800033569336
2022-01-27 21:00:00+00:00,87.29000091552734,77.86900329589844
2022-01-27 23:00:00+00:00,87.37999725341797,78.01959991455078
2022-01-28 00:00:00+00:00,87.30000305175781,78.03500366210938
2022-01-28 01:00:00+00:00,87.02999877929688,78.14440155029297
2022-01-28 02:00:00+00:00,87.2300033569336,77.93489837646484
2022-01-28 03:00:00+00:00,87.1500015258789,77.98799896240234
2022-01-28 04:00:00+00:00,87.05000305175781,77.76300048828125
2022-01-28 05:00:00+00:00,87.33999633789062,77.70099639892578
2022-01-28 06:00:00+00:00,87.13999938964844,77.83100128173828
2022-01-28 07:00:00+00:00,87.4000015258789,77.80171966552734
2022-01-28 08:00:00+00:00,86.98999786376953,78.19999694824219
2022-01-28 09:00:00+00:00,87.11000061035156,77.92800903320312
2022-01-28 10:00:00+00:00,86.91000366210938,77.95630645751953
2022-01-28 11:00:00+00:00,87.30999755859375,77.77224731445312
2022-01-28 12:00:00+00:00,87.33999633789062,77.5020980834961
2022-01-28 13:00:00+00:00,88.2699966430664,77.49189758300781
2022-01-28 14:00:00+00:00,88.73999786376953,77.9372787475586
2022-01-28 15:00:00+00:00,87.72000122070312,78.14399719238281
2022-01-28 16:00:00+00:00,87.77999877929688,77.67748260498047
2022-01-28 17:00:00+00:00,86.91999816894531,77.82599639892578
2022-01-28 18:00:00+00:00,87.11000061035156,77.74400329589844
2022-01-28 19:00:00+00:00,86.97000122070312,77.88838195800781
2022-01-28 20:00:00+00:00,87.20999908447266,78.1511001586914
2022-01-28 21:00:00+00:00,87.29000091552734,78.28600311279297
2022-01-31 00:00:00+00:00,87.9000015258789,77.94840240478516
2022-01-31 01:00:00+00:00,88.02999877929688,77.75499725341797
2022-01-31 02:00:00+00:00,88.02999877929688,77.73600006103516
2022-01-31 03:00:00+00:00,87.9000015258789,77.80879974365234
2022-01-31 04:00:00+00:00,87.8499984741211,77.59190368652344
2022-01-31 05:00:00+00:00,87.83000183105469,77.47599792480469
2022-01-31 06:00:00+00:00,87.91999816894531,77.55799865722656
2022-01-31 07:00:00+00:00,87.76000213623047,77.3998031616211
2022-01-31 08:00:00+00:00,87.77999877929688,77.48248291015625
2022-01-31 09:00:00+00:00,87.47000122070312,77.45597076416016
2022-01-31 10:00:00+00:00,87.63999938964844,77.58300018310547
2022-01-31 11:00:00+00:00,87.12999725341797,77.5790023803711
2022-01-31 12:00:00+00:00,87.26000213623047,77.6132583618164
2022-01-31 13:00:00+00:00,87.47000122070312,77.58380126953125
2022-01-31 14:00:00+00:00,86.87999725341797,77.53579711914062
2022-01-31 15:00:00+00:00,87.2699966430664,77.40779876708984
2022-01-31 16:00:00+00:00,87.29000091552734,77.43099975585938
2022-01-31 17:00:00+00:00,87.79000091552734,77.34780883789062
2022-01-31 18:00:00+00:00,87.83999633789062,77.29119873046875
2022-01-31 19:00:00+00:00,88.1500015258789,77.3280029296875
2022-01-31 20:00:00+00:00,88.33000183105469,77.13099670410156
2022-01-31 21:00:00+00:00,88.1500015258789,77.31999969482422
2022-01-31 23:00:00+00:00,88.37999725341797,77.14900207519531
2022-02-01 00:00:00+00:00,88.47000122070312,77.3311996459961
2022-02-01 01:00:00+00:00,88.20999908447266,77.41280364990234
2022-02-01 02:00:00+00:00,88.31999969482422,77.32630157470703
2022-02-01 03:00:00+00:00,88.4000015258789,77.30030059814453
2022-02-01 04:00:00+00:00,88.4800033569336,77.10549926757812
2022-02-01 05:00:00+00:00,88.47000122070312,77.08000183105469
2022-02-01 06:00:00+00:00,88.30000305175781,77.18199920654297
2022-02-01 07:00:00+00:00,88.02999877929688,77.13939666748047
2022-02-01 08:00:00+00:00,88.1500015258789,77.05780029296875
2022-02-01 09:00:00+00:00,87.20999908447266,77.00509643554688
2022-02-01 10:00:00+00:00,87.95999908447266,76.802001953125
2022-02-01 11:00:00+00:00,87.86000061035156,76.52999877929688
2022-02-01 12:00:00+00:00,87.69999694824219,76.60089874267578
2022-02-01 13:00:00+00:00,87.23999786376953,76.69629669189453
2022-02-01 14:00:00+00:00,87.54000091552734,76.59300231933594
2022-02-01 15:00:00+00:00,88.23999786376953,76.70269775390625
2022-02-01 16:00:00+00:00,87.94000244140625,76.79427337646484
2022-02-01 17:00:00+00:00,88.04000091552734,77.0270004272461
2022-02-01 18:00:00+00:00,87.91000366210938,76.9010009765625
2022-02-01 19:00:00+00:00,87.91999816894531,76.83326721191406
2022-02-01 20:00:00+00:00,88.43000030517578,76.8239974975586
2022-02-01 21:00:00+00:00,88.36000061035156,76.81739807128906
2022-02-01 23:00:00+00:00,88.33999633789062,76.7345962524414
2022-02-02 00:00:00+00:00,88.54000091552734,76.62740325927734
2022-02-02 01:00:00+00:00,88.55000305175781,76.43199920654297
2022-02-02 02:00:00+00:00,88.33000183105469,76.69059753417969
2022-02-02 03:00:00+00:00,88.37999725341797,76.60700225830078
2022-02-02 04:00:00+00:00,88.51000213623047,76.70999908447266
2022-02-02 05:00:00+00:00,88.47000122070312,76.65119934082031
2022-02-02 06:00:00+00:00,88.3499984741211,76.63240051269531
2022-02-02 07:00:00+00:00,88.30999755859375,76.46481323242188
2022-02-02 08:00:00+00:00,88.4000015258789,76.34929656982422
2022-02-02 09:00:00+00:00,88.22000122070312,76.33489990234375
2022-02-02 10:00:00+00:00,88.48999786376953,75.99949645996094
2022-02-02 11:00:00+00:00,88.25,75.98541259765625
2022-02-02 12:00:00+00:00,89.22000122070312,75.81339263916016
2022-02-02 13:00:00+00:00,89.4000015258789,76.1448974609375
2022-02-02 14:00:00+00:00,87.77999877929688,76.3298110961914
2022-02-02 15:00:00+00:00,88.01000213623047,76.2741928100586
2022-02-02 16:00:00+00:00,87.7699966430664,76.43599700927734
2022-02-02 17:00:00+00:00,87.66999816894531,76.23880004882812
2022-02-02 18:00:00+00:00,88.30999755859375,76.12689971923828
2022-02-02 19:00:00+00:00,88.30000305175781,76.11489868164062
2022-02-02 20:00:00+00:00,88.30000305175781,76.01909637451172
2022-02-02 21:00:00+00:00,88.0199966430664,76.40190124511719
2022-02-02 23:00:00+00:00,87.63999938964844,76.12059783935547
2022-02-03 00:00:00+00:00,87.72000122070312,75.95500183105469
2022-02-03 01:00:00+00:00,87.66000366210938,75.96900177001953
2022-02-03 02:00:00+00:00,87.7300033569336,76.0780029296875
2022-02-03 03:00:00+00:00,87.83000183105469,76.0250015258789
2022-02-03 04:00:00+00:00,87.91000366210938,76.28379821777344
2022-02-03 05:00:00+00:00,87.79000091552734,76.21600341796875
2022-02-03 06:00:00+00:00,87.79000091552734,76.4219970703125
2022-02-03 07:00:00+00:00,88.01000213623047,76.6719970703125
2022-02-03 08:00:00+00:00,87.75,76.64179992675781
2022-02-03 09:00:00+00:00,87.37999725341797,76.5801010131836
2022-02-03 10:00:00+00:00,86.87999725341797,76.52649688720703
2022-02-03 11:00:00+00:00,87.08999633789062,76.5007095336914
2022-02-03 12:00:00+00:00,87.2699966430664,76.19249725341797
2022-02-03 13:00:00+00:00,87.43000030517578,76.30879974365234
2022-02-03 14:00:00+00:00,87.31999969482422,76.322998046875
2022-02-03 15:00:00+00:00,88.58999633789062,76.3373031616211
2022-02-03 16:00:00+00:00,88.8499984741211,76.58399963378906
2022-02-03 17:00:00+00:00,88.62999725341797,76.58100128173828
2022-02-03 18:00:00+00:00,90.18000030517578,76.46299743652344
2022-02-03 19:00:00+00:00,90.2300033569336,76.44869232177734
2022-02-03 20:00:00+00:00,90.02999877929688,76.35600280761719
2022-02-03 21:00:00+00:00,90.16999816894531,76.37000274658203
2022-02-03 23:00:00+00:00,90.1500015258789,76.19999694824219
2022-02-04 00:00:00+00:00,90.58000183105469,76.2239990234375
2022-02-04 01:00:00+00:00,90.69999694824219,76.23500061035156
2022-02-04 02:00:00+00:00,90.91000366210938,76.33899688720703
2022-02-04 03:00:00+00:00,90.80999755859375,76.24510192871094
2022-02-04 04:00:00+00:00,90.86000061035156,76.2300033569336
2022-02-04 05:00:00+00:00,90.80000305175781,76.23899841308594
2022-02-04 06:00:00+00:00,90.69999694824219,76.2760009765625
2022-02-04 07:00:00+00:00,90.77999877929688,75.93569946289062
2022-02-04 08:00:00+00:00,91.56999969482422,76.04258728027344
2022-02-04 09:00:00+00:00,91.52999877929688,75.94409942626953
2022-02-04 10:00:00+00:00,91.66000366210938,75.80490112304688
2022-02-04 11:00:00+00:00,92.12999725341797,75.8038101196289
2022-02-04 12:00:00+00:00,92.06999969482422,76.09449768066406
2022-02-04 13:00:00+00:00,92.33999633789062,76.12049865722656
2022-02-04 14:00:00+00:00,92.9000015258789,76.12300109863281
2022-02-04 15:00:00+00:00,92.62000274658203,76.11399841308594
2022-02-04 16:00:00+00:00,92.66000366210938,75.9800033569336
2022-02-04 17:00:00+00:00,92.33000183105469,75.94465637207031
2022-02-04 18:00:00+00:00,92.62999725341797,75.84010314941406
2022-02-04 19:00:00+00:00,92.37000274658203,75.79026794433594
2022-02-04 20:00:00+00:00,92.25,75.7490005493164
2022-02-04 21:00:00+00:00,91.91999816894531,75.44000244140625
2022-02-07 00:00:00+00:00,91.55000305175781,75.8832015991211
2022-02-07 01:00:00+00:00,92.5199966430664,75.8572006225586
2022-02-07 02:00:00+00:00,91.5999984741211,75.90489959716797
2022-02-07 03:00:00+00:00,91.94000244140625,75.99210357666016
2022-02-07 04:00:00+00:00,92.11000061035156,75.95099639892578
2022-02-07 05:00:00+00:00,91.97000122070312,75.90499877929688
2022-02-07 06:00:00+00:00,92.19000244140625,75.77899932861328
2022-02-07 07:00:00+00:00,91.81999969482422,75.63860321044922
2022-02-07 08:00:00+00:00,91.30999755859375,75.65251159667969
2022-02-07 09:00:00+00:00,91.05999755859375,75.52678680419922
2022-02-07 10:00:00+00:00,91.2300033569336,75.50910186767578
2022-02-07 11:00:00+00:00,91.5,75.44499969482422
2022-02-07 12:00:00+00:00,91.30999755859375,75.4457015991211
2022-02-07 13:00:00+00:00,92.23999786376953,75.55290222167969
2022-02-07 14:00:00+00:00,91.11000061035156,75.51490020751953
2022-02-07 15:00:00+00:00,91.56999969482422,75.59588623046875
2022-02-07 16:00:00+00:00,91.38999938964844,75.58999633789062
2022-02-07 17:00:00+00:00,91.16000366210938,75.5978012084961
2022-02-07 18:00:00+00:00,91.0999984741211,75.59539794921875
2022-02-07 19:00:00+00:00,91.37000274658203,75.44599914550781
2022-02-07 20:00:00+00:00,91.38999938964844,75.4010009765625
2022-02-07 21:00:00+00:00,91.62999725341797,75.31999969482422
2022-02-07 23:00:00+00:00,91.41000366210938,75.42019653320312
2022-02-08 00:00:00+00:00,91.3499984741211,75.33200073242188
2022-02-08 01:00:00+00:00,91.19999694824219,75.33799743652344
2022-02-08 02:00:00+00:00,91.33999633789062,75.3550033569336
2022-02-08 03:00:00+00:00,91.26000213623047,75.37200164794922
2022-02-08 04:00:00+00:00,91.2300033569336,75.26699829101562
2022-02-08 05:00:00+00:00,91.4800033569336,75.29900360107422
2022-02-08 06:00:00+00:00,91.33999633789062,75.25800323486328
2022-02-08 07:00:00+00:00,90.81999969482422,75.32330322265625
2022-02-08 08:00:00+00:00,90.6500015258789,75.35679626464844
2022-02-08 09:00:00+00:00,90.73999786376953,75.37830352783203
2022-02-08 10:00:00+00:00,89.7300033569336,75.19000244140625
2022-02-08 11:00:00+00:00,89.88999938964844,75.03520202636719
2022-02-08 12:00:00+00:00,89.58999633789062,75.19999694824219
2022-02-08 13:00:00+00:00,89.72000122070312,75.33499908447266
2022-02-08 14:00:00+00:00,89.30000305175781,75.31729888916016
2022-02-08 15:00:00+00:00,88.83999633789062,75.11580657958984
2022-02-08 16:00:00+00:00,88.94000244140625,75.0469970703125
2022-02-08 17:00:00+00:00,89.7300033569336,75.02799987792969
2022-02-08 18:00:00+00:00,89.77999877929688,75.01699829101562
2022-02-08 19:00:00+00:00,89.25,75.02200317382812
2022-02-08 20:00:00+00:00,89.6500015258789,75.00499725341797
2022-02-08 21:00:00+00:00,89.77999877929688,74.97000122070312
2022-02-08 23:00:00+00:00,89.83000183105469,75.06310272216797
2022-02-09 00:00:00+00:00,89.61000061035156,75.052001953125
2022-02-09 01:00:00+00:00,89.43000030517578,75.05339813232422
2022-02-09 02:00:00+00:00,89.44000244140625,75.06880187988281
2022-02-09 03:00:00+00:00,89.66000366210938,75.02629852294922
2022-02-09 04:00:00+00:00,89.73999786376953,74.96700286865234
2022-02-09 05:00:00+00:00,89.5199966430664,74.8759994506836
2022-02-09 06:00:00+00:00,89.18000030517578,74.89900207519531
2022-02-09 07:00:00+00:00,88.72000122070312,74.77631378173828
2022-02-09 08:00:00+00:00,89.5199966430664,74.76000213623047
2022-02-09 09:00:00+00:00,88.9800033569336,74.75050354003906
2022-02-09 10:00:00+00:00,88.83000183105469,74.66110229492188
2022-02-09 11:00:00+00:00,88.94000244140625,74.73670196533203
2022-02-09 12:00:00+00:00,89.05000305175781,74.74591064453125
2022-02-09 13:00:00+00:00,89.3499984741211,74.70700073242188
2022-02-09 14:00:00+00:00,89.73999786376953,74.77079772949219
2022-02-09 15:00:00+00:00,89.9800033569336,74.64540100097656
2022-02-09 16:00:00+00:00,88.98999786376953,74.58999633789062
2022-02-09 17:00:00+00:00,89.27999877929688,74.51599884033203
2022-02-09 18:00:00+00:00,89.56999969482422,74.50199890136719
2022-02-09 19:00:00+00:00,89.52999877929688,74.63320922851562
2022-02-09 20:00:00+00:00,90.0199966430664,74.71420288085938
2022-02-09 21:00:00+00:00,90.02999877929688,74.68589782714844
2022-02-09 23:00:00+00:00,90.02999877929688,74.66200256347656
2022-02-10 00:00:00+00:00,90.0199966430664,74.63099670410156
2022-02-10 01:00:00+00:00,89.83000183105469,74.62699890136719
2022-02-10 02:00:00+00:00,89.5999984741211,74.6709976196289
2022-02-10 03:00:00+00:00,89.62999725341797,74.79100036621094
2022-02-10 04:00:00+00:00,89.72000122070312,74.73059844970703
2022-02-10 05:00:00+00:00,89.44000244140625,74.73400115966797
2022-02-10 06:00:00+00:00,89.5,74.63469696044922
2022-02-10 07:00:00+00:00,89.87000274658203,74.7697982788086
2022-02-10 08:00:00+00:00,89.91999816894531,74.70500183105469
2022-02-10 09:00:00+00:00,90.05999755859375,74.72010803222656
2022-02-10 10:00:00+00:00,90.30999755859375,74.7605972290039
2022-02-10 11:00:00+00:00,90.44000244140625,74.6677017211914
2022-02-10 12:00:00+00:00,90.38999938964844,74.35321044921875
2022-02-10 13:00:00+00:00,90.0,74.54730224609375
2022-02-10 14:00:00+00:00,90.62000274658203,74.58489990234375
2022-02-10 15:00:00+00:00,91.1500015258789,74.5602035522461
2022-02-10 16:00:00+00:00,91.5999984741211,74.57479858398438
2022-02-10 17:00:00+00:00,90.75,74.75730895996094
2022-02-10 18:00:00+00:00,89.8499984741211,74.84600067138672
2022-02-10 19:00:00+00:00,89.97000122070312,74.98699951171875
2022-02-10 20:00:00+00:00,90.12999725341797,75.02400207519531
2022-02-10 21:00:00+00:00,90.04000091552734,74.9219970703125
2022-02-10 23:00:00+00:00,89.94000244140625,74.9520034790039
2022-02-11 00:00:00+00:00,89.75,75.02300262451172
2022-02-11 01:00:00+00:00,89.58999633789062,74.91100311279297
2022-02-11 02:00:00+00:00,89.98999786376953,74.93000030517578
2022-02-11 03:00:00+00:00,89.72000122070312,74.93800354003906
2022-02-11 04:00:00+00:00,89.69000244140625,75.25599670410156
2022-02-11 05:00:00+00:00,89.45999908447266,75.23650360107422
2022-02-11 06:00:00+00:00,89.29000091552734,75.20809936523438
2022-02-11 07:00:00+00:00,89.80000305175781,74.90480041503906
2022-02-11 08:00:00+00:00,89.95999908447266,75.02999877929688
2022-02-11 09:00:00+00:00,90.36000061035156,75.03500366210938
2022-02-11 10:00:00+00:00,90.5999984741211,74.9865493774414
2022-02-11 11:00:00+00:00,90.83999633789062,75.04190063476562
2022-02-11 12:00:00+00:00,91.06999969482422,75.19880676269531
2022-02-11 13:00:00+00:00,91.1500015258789,75.6449966430664
2022-02-11 14:00:00+00:00,90.91000366210938,75.93785858154297
2022-02-11 15:00:00+00:00,91.61000061035156,76.0542984008789
2022-02-11 16:00:00+00:00,91.45999908447266,76.04039764404297
2022-02-11 17:00:00+00:00,91.95999908447266,76.33979797363281
2022-02-11 18:00:00+00:00,94.16000366210938,77.50340270996094
2022-02-11 19:00:00+00:00,93.55999755859375,77.31050872802734
2022-02-11 20:00:00+00:00,93.80000305175781,77.12660217285156
2022-02-11 21:00:00+00:00,93.9000015258789,77.11599731445312
2022-02-14 00:00:00+00:00,94.54000091552734,77.49079895019531
2022-02-14 01:00:00+00:00,94.61000061035156,77.4739990234375
2022-02-14 02:00:00+00:00,94.68000030517578,77.53399658203125
2022-02-14 03:00:00+00:00,94.44000244140625,77.26969909667969
2022-02-14 04:00:00+00:00,94.43000030517578,77.4520034790039
2022-02-14 05:00:00+00:00,94.47000122070312,77.03589630126953
2022-02-14 06:00:00+00:00,94.44999694824219,76.95500183105469
2022-02-14 07:00:00+00:00,94.4800033569336,76.51930236816406
2022-02-14 08:00:00+00:00,93.08999633789062,77.0780029296875
2022-02-14 09:00:00+00:00,92.8499984741211,77.239501953125
2022-02-14 10:00:00+00:00,93.31999969482422,76.9761962890625
2022-02-14 11:00:00+00:00,92.66999816894531,77.1318130493164
2022-02-14 12:00:00+00:00,92.25,76.32270812988281
2022-02-14 13:00:00+00:00,92.69999694824219,76.53050231933594
2022-02-14 14:00:00+00:00,93.3499984741211,76.65599822998047
2022-02-14 15:00:00+00:00,93.56999969482422,76.95098876953125
2022-02-14 16:00:00+00:00,93.55999755859375,76.49600219726562
2022-02-14 17:00:00+00:00,94.0199966430664,76.56400299072266
2022-02-14 18:00:00+00:00,95.05999755859375,77.29129791259766
2022-02-14 19:00:00+00:00,94.76000213623047,76.8770980834961
2022-02-14 20:00:00+00:00,95.0199966430664,76.58899688720703
2022-02-14 21:00:00+00:00,94.77999877929688,76.50460052490234
2022-02-14 23:00:00+00:00,94.80999755859375,76.47329711914062
2022-02-15 00:00:00+00:00,94.80000305175781,76.65750122070312
2022-02-15 01:00:00+00:00,95.12000274658203,76.51119995117188
2022-02-15 02:00:00+00:00,95.08000183105469,76.42279815673828
2022-02-15 03:00:00+00:00,94.80000305175781,76.51930236816406
2022-02-15 04:00:00+00:00,94.80000305175781,76.26419830322266
2022-02-15 05:00:00+00:00,94.94000244140625,76.44599914550781
2022-02-15 06:00:00+00:00,94.97000122070312,76.2699966430664
2022-02-15 07:00:00+00:00,94.52999877929688,76.66780090332031
2022-02-15 08:00:00+00:00,93.6500015258789,75.58000183105469
2022-02-15 09:00:00+00:00,92.88999938964844,75.56749725341797
2022-02-15 10:00:00+00:00,92.58000183105469,75.75659942626953
2022-02-15 11:00:00+00:00,91.93000030517578,75.41799926757812
2022-02-15 12:00:00+00:00,92.54000091552734,75.3270034790039
2022-02-15 13:00:00+00:00,92.80000305175781,75.60469818115234
2022-02-15 14:00:00+00:00,91.08999633789062,75.912841796875
2022-02-15 15:00:00+00:00,90.83999633789062,75.60700225830078
2022-02-15 16:00:00+00:00,91.77999877929688,75.60900115966797
2022-02-15 17:00:00+00:00,92.0199966430664,75.63200378417969
2022-02-15 18:00:00+00:00,91.83999633789062,75.64299011230469
2022-02-15 19:00:00+00:00,91.81999969482422,75.44339752197266
2022-02-15 20:00:00+00:00,92.02999877929688,75.36869812011719
2022-02-15 21:00:00+00:00,92.0999984741211,75.41799926757812
2022-02-15 23:00:00+00:00,92.47000122070312,75.43350219726562
2022-02-16 00:00:00+00:00,92.30999755859375,75.55280303955078
2022-02-16 01:00:00+00:00,91.87000274658203,75.55110168457031
2022-02-16 02:00:00+00:00,91.95999908447266,75.5259017944336
2022-02-16 03:00:00+00:00,92.05000305175781,75.49700164794922
2022-02-16 04:00:00+00:00,92.0199966430664,75.28880310058594
2022-02-16 05:00:00+00:00,92.2699966430664,75.21849822998047
2022-02-16 06:00:00+00:00,92.36000061035156,75.18119812011719
2022-02-16 07:00:00+00:00,92.72000122070312,74.9977035522461
2022-02-16 08:00:00+00:00,93.19999694824219,74.9197998046875
2022-02-16 09:00:00+00:00,92.58000183105469,75.16230010986328
2022-02-16 10:00:00+00:00,93.19999694824219,74.96829986572266
2022-02-16 11:00:00+00:00,93.33000183105469,74.93299865722656
2022-02-16 12:00:00+00:00,93.16999816894531,75.04769134521484
2022-02-16 13:00:00+00:00,93.52999877929688,75.29129791259766
2022-02-16 14:00:00+00:00,93.97000122070312,75.2217025756836
2022-02-16 15:00:00+00:00,94.58999633789062,75.20140075683594
2022-02-16 16:00:00+00:00,94.56999969482422,75.19979858398438
2022-02-16 17:00:00+00:00,94.30999755859375,75.18499755859375
2022-02-16 18:00:00+00:00,93.80000305175781,75.30641174316406
