,unix,open,high,low,close,volume,MA_20,EMA_20,RSI,macd,macdsignal,macdhist
9611,1609376400000,745.45,746.81,727.32,737.28,78750.87057,736.9995,739.1065305256533,50.29223856638217,4.786984247785767,4.561929255251712,0.225054992534055
9612,1609380000000,737.26,741.98,734.69,738.29,25998.0114,737.0765,739.0287657136863,51.08095393532569,4.136025691987925,4.476748542598955,-0.34072285061103
9613,1609383600000,738.34,744.02,735.67,743.04,21642.96152,737.5665,739.4107880266686,54.71978193009339,3.9577986104711727,4.372958556173399,-0.4151599457022259
9614,1609387200000,743.04,747.22,739.65,742.99,30012.61897,738.2774999999999,739.751665357462,54.673679594362,3.769070286086503,4.252180902156019,-0.4831106160695162
9615,1609390800000,742.99,743.43,736.36,741.39,25367.43544,739.0649999999999,739.9076972281799,53.13105009405897,3.450618518707301,4.091868425466275,-0.6412499067589739
9616,1609394400000,741.4,744.72,740.49,742.01,24643.29561,739.6925,740.1079165397819,53.67648288645177,3.211254672256814,3.9157456748243833,-0.7044910025675692
9617,1609398000000,742.06,755.74,742.06,749.72,55010.91875,740.9075,741.0233530598026,59.92251053321706,3.602166135325433,3.8530297669245934,-0.2508636315991603
9618,1609401600000,749.72,749.98,742.08,745.17,40732.9993,742.0165,741.418271816012,55.19288081496566,3.5044225108313185,3.7833083157059386,-0.2788858048746201
9619,1609405200000,745.17,747.89,736.21,746.4,39595.3551,743.0844999999999,741.8927221192488,56.19934005883385,3.4860259673008613,3.7238518460249233,-0.2378258787240619
9620,1609408800000,746.4,753.01,745.0,751.65,28958.39637,743.9174999999999,742.8219866793204,60.2985008344455,3.850689348098285,3.749219346439596,0.1014700016586895
9621,1609412400000,751.63,751.71,744.58,745.32,27288.30771,744.481,743.0598927098613,53.76503906711285,3.587554511422809,3.716886379436239,-0.1293318680134296
9622,1609416000000,745.32,747.6,730.44,735.04,59671.8249,744.5405,742.2960934041602,45.19966816411003,2.520453946945736,3.477599892938138,-0.9571459459924024
9623,1609419600000,735.04,736.0,722.0,733.7,92908.90949,744.4105000000001,741.4774178418592,44.21095020168707,1.5487887873475756,3.091837671820026,-1.54304888447245
9624,1609423200000,733.71,734.06,723.78,731.09,45768.93153,743.8675000000001,740.4881399521583,42.271386435042665,0.5616575222794609,2.585801641911913,-2.024144119632452
9625,1609426800000,731.1,738.99,730.66,736.0,34818.86743,743.019,740.0606980519527,46.98345203400633,0.1735443371430847,2.1033501809581474,-1.9298058438150627
9626,1609430400000,736.0,736.97,724.48,727.3,45192.35523,741.8005,738.8453934755763,40.65173207043127,-0.8265277519196843,1.5173745943825812,-2.343902346302265
9627,1609434000000,727.26,743.0,726.59,737.2,41547.83481,741.28,738.6886893350452,49.06381949209944,-0.8108973060068365,1.0517202143046975,-1.862617520311534
9628,1609437600000,737.2,740.96,735.28,739.87,18794.08202,741.053,738.8011951126599,51.07783204528984,-0.5764187822175018,0.7260924150002577,-1.3025111972177594
9629,1609441200000,739.88,742.0,737.36,738.83,14810.28022,740.386,738.8039384352637,50.244475453240135,-0.4691046250353565,0.4870530069931348,-0.9561576320284914
9630,1609444800000,738.76,744.5,737.61,743.96,14700.26345,740.3125,739.2949919176195,54.21283389825739,0.0295501092244876,0.3955524274394054,-0.3660023182149177
9631,1609448400000,743.96,745.0,736.52,738.24,18490.32151,740.3605,739.1945164968938,49.47461267127454,-0.0363990318451215,0.3091621355825,-0.3455611674276215
9632,1609452000000,738.23,742.5,735.88,740.48,11375.6051,740.47,739.3169434971896,51.27075034009021,0.0910356756570536,0.2655368435974107,-0.174501167940357
9633,1609455600000,740.46,741.7,731.83,736.42,19450.08215,740.139,739.0410441165048,47.94395184307477,-0.1340344045125903,0.1856225939754104,-0.3196569984880008
9634,1609459200000,736.42,739.0,729.33,734.07,27932.69884,739.693,738.5676113435044,46.08016038349959,-0.4963082917736301,0.0492364168256023,-0.5455447085992324
9635,1609462800000,734.08,749.0,733.37,748.28,52336.18779,740.0375,739.492600739361,56.97248653579558,0.3590760790820013,0.1112043492768821,0.2478717298051191
9636,1609466400000,748.27,749.0,742.27,744.06,33019.501,740.14,739.9275911451361,53.51507377762914,0.6885188074836606,0.2266672409182378,0.4618515665654227
9637,1609470000000,744.06,747.23,743.1,744.82,17604.80859,739.895,740.3935348455993,54.055830941762096,0.999409619678886,0.3812157166703674,0.6181939030085185
9638,1609473600000,744.87,747.09,739.3,742.29,18794.15424,739.751,740.5741505745898,51.89171859707218,1.029772397100487,0.5109270527563914,0.5188453443440957
9639,1609477200000,742.34,743.23,739.5,740.65,14948.26447,739.4635000000001,740.5813743293908,50.48089627638546,0.9109993891304384,0.5909415200312008,0.3200578690992376
9640,1609480800000,740.72,743.25,737.04,739.97,17106.99495,738.8795,740.5231482027822,49.87540147278377,0.7533168399901342,0.6234165840229875,0.1299002559671467
9641,1609484400000,739.87,740.51,734.4,737.38,21624.68945,738.4825,740.2238007548982,47.53663256485691,0.4145818873588496,0.5816496446901599,-0.1670677573313103
9642,1609488000000,737.37,738.48,725.1,730.07,52992.04892,738.234,739.2567721115746,41.60650017646888,-0.4386672280913899,0.3775862701338499,-0.8162534982252398
9643,1609491600000,730.07,734.77,728.77,733.68,22836.46973,738.233,738.7256509580914,45.23959815417473,-0.8141909826111942,0.1392308195848411,-0.9534218021960352
9644,1609495200000,733.69,738.87,733.27,736.81,22895.59711,738.519,738.5432080097017,48.24620488762445,-0.8494396109942954,-0.0585032665309862,-0.7909363444633092
9645,1609498800000,736.82,741.76,736.11,738.85,29384.09871,738.6614999999999,738.5724262944921,50.166644449866496,-0.7046407915111104,-0.187730771527011,-0.5169100199840992
9646,1609502400000,738.85,743.33,732.12,733.19,50190.47228,738.956,738.0598142664452,45.1596204583757,-1.0346742999900016,-0.3571194772196092,-0.6775548227703925
9647,1609506000000,733.19,741.99,733.0,740.08,23543.56362,739.1,738.2522129077361,51.50488957430894,-0.7318267718752622,-0.4320609361507398,-0.2997658357245224
9648,1609509600000,740.08,742.67,736.46,738.0,22098.37395,739.0065000000001,738.2281926308088,49.63769325883244,-0.652139087205569,-0.4760765663617056,-0.1760625208438633
9649,1609513200000,738.01,740.0,733.5,735.39,25671.61199,738.8345,737.9578885707318,47.31953111372959,-0.7904790597611964,-0.5389570650416038,-0.2515219947195926
9650,1609516800000,735.39,737.73,733.01,735.83,22249.34205,738.428,737.7552325163764,47.762437532926896,-0.8547570546720635,-0.6021170629676957,-0.2526399917043678
9651,1609520400000,735.76,736.45,726.57,727.94,40914.26505,737.913,736.8204484671977,41.0910179790048,-1.5247781953610229,-0.7866492894463611,-0.7381289059146617
9652,1609524000000,727.94,731.8,714.29,724.6,66427.75355,737.119,735.6565962322265,38.631087402084425,-2.298785890255658,-1.0890766096082205,-1.2097092806474377
9653,1609527600000,724.57,728.28,720.95,725.34,26866.35862,736.565,734.6740632577288,39.49532826288992,-2.8199738461959214,-1.4352560569257606,-1.3847177892701608
9654,1609531200000,725.34,730.71,722.5,729.48,22422.29118,736.3355,734.1793905665165,44.22749283997775,-2.865919123970229,-1.7213886703346544,-1.1445304536355752
9655,1609534800000,729.48,730.61,726.69,728.23,14582.15316,735.333,733.612781941134,43.1306330422159,-2.968971189189688,-1.970905174105661,-0.9980660150840266
9656,1609538400000,728.23,731.97,725.65,728.9,14614.20353,734.575,733.1639455657879,43.93325969696355,-2.9624282637726083,-2.1692097920390507,-0.7932184717335575
9657,1609542000000,728.97,730.58,727.65,728.91,14058.19051,733.7795,732.7588078928557,43.94597573628553,-2.9227444531037463,-2.31991672425199,-0.6028277288517563
9658,1609545600000,728.91,730.66,716.26,719.9,46190.17553,732.6600000000001,731.5341595221075,36.01929692675334,-3.5770919580998,-2.571351771021552,-1.005740187078248
9659,1609549200000,719.9,731.75,714.91,729.38,37985.46001,732.0965,731.329001472383,46.87668886171764,-3.292753485283584,-2.715632113873958,-0.5771213714096253
9660,1609552800000,729.39,734.4,729.05,729.44,21870.2522,731.57,731.1490965702512,46.93806325349656,-3.02767059649284,-2.7780398103977344,-0.2496307860951052
9661,1609556400000,729.45,731.96,728.4,730.39,13138.56186,731.2205,731.0768016587987,47.96317195260285,-2.7096977281070167,-2.764371393939591,0.0546736658325741
9662,1609560000000,730.39,730.67,726.26,729.45,13117.64933,731.1895000000001,730.9218681674845,46.99570983897594,-2.504679694720835,-2.71243305409584,0.2077533593750047
9663,1609563600000,729.45,733.4,729.22,731.99,19342.91315,731.105,731.0235950086765,49.93441433538979,-2.112888589421459,-2.592524161160964,0.4796355717395046
9664,1609567200000,731.99,740.49,730.53,737.04,41590.31856,731.1165,731.5965859602311,55.24703769089202,-1.3790022409456242,-2.349819777117896,0.9708175361722716
9665,1609570800000,737.08,738.66,733.07,735.12,23887.39609,730.9300000000001,731.9321492021138,52.94664130856501,-0.9414673270008508,-2.068149287094487,1.1266819600936362
9666,1609574400000,735.12,738.35,728.21,733.84,32631.45363,730.9625,732.113849278103,51.40978628061382,-0.6900486072207741,-1.7925291511197443,1.1024805438989702
9667,1609578000000,733.84,734.64,723.06,725.41,38970.42653,730.229,731.4753874420932,42.63288023955767,-1.1576829594474702,-1.6655599127852896,0.5078769533378193
9668,1609581600000,725.24,733.93,723.01,728.47,34642.76548,729.7524999999999,731.1891600666557,46.221929367785904,-1.2667676176371288,-1.5858014537556575,0.3190338361185287
9669,1609585200000,728.55,731.1,727.17,729.7,14020.08545,729.4680000000001,731.0473352984028,47.63995708433505,-1.2396770493510303,-1.516576572874732,0.2768995235237017
9670,1609588800000,729.7,757.0,728.25,752.38,134011.4756,730.2955,733.0790176509358,65.63406413308272,0.6049058978742323,-1.0922800787249392,1.6971859765991717
9671,1609592400000,752.39,772.8,749.11,770.77,154115.10137,732.437,736.6686350175135,73.56652486274612,3.5102070001405536,-0.1717826629518405,3.681989663092394
9672,1609596000000,770.77,771.28,753.0,760.94,88376.02018,734.254,738.9801935872741,64.93802487830642,4.962278154336104,0.8550295005057486,4.107248653830355
9673,1609599600000,760.99,768.99,760.86,768.43,51945.86127,736.4085,741.7849370551528,68.01623091709168,6.640883438627952,2.012200288130189,4.628683150497762
9674,1609603200000,768.45,782.98,764.5,781.94,145618.23911,739.0314999999999,745.6092287641858,72.67599454044054,8.958071243259724,3.4013744791560963,5.556696764103627
9675,1609606800000,781.94,784.66,774.04,778.84,74461.65986,741.562,748.7740641199777,70.15044605504924,10.42415204468614,4.805929992262104,5.618222052424034
9676,1609610400000,778.77,784.39,772.0,780.01,57755.77853,744.1175000000001,751.7489151561704,70.56618445672956,11.547330427060956,6.154210079221874,5.393120347839082
9677,1609614000000,780.0,787.69,776.77,784.79,56561.3149,746.9115,754.895685141297,72.26570399244478,12.677030522345262,7.458774167846552,5.218256354498711
9678,1609617600000,784.79,785.48,750.12,756.55,122647.19925,748.744,755.053238937364,52.8502312914529,11.164892072527095,8.19999774878266,2.964894323744435
9679,1609621200000,756.57,771.34,751.2,768.95,69835.76346,750.7225000000001,756.3767399909483,58.16513910573183,10.842106767711924,8.728419552568514,2.113687215143411
9680,1609624800000,768.94,774.5,765.06,772.19,21611.26997,752.8599999999999,757.8827647537152,59.45131668436864,10.724117064307393,9.12755905491629,1.596558009391103
9681,1609628400000,772.14,777.73,762.98,774.56,38291.43536,755.0685000000001,759.4710728724089,60.41013138674178,10.69852265777331,9.441751775487694,1.2567708822856165
9682,1609632000000,774.44,778.86,770.59,775.81,34582.74165,757.3865,761.0271611702747,60.93481102235956,10.656264673648025,9.68465435511976,0.9716103185282652
9683,1609635600000,775.84,779.0,772.35,776.97,27914.48711,759.6355,762.5455267731057,61.4454552033251,10.59425326530311,9.86657413715643,0.7276791281466792
9684,1609639200000,776.98,781.59,775.48,778.94,23590.90685,761.7305,764.1069051756671,62.34565007051677,10.582087594773045,10.009676828679751,0.5724107660932898
9685,1609642800000,778.95,779.28,771.47,772.37,28221.24422,763.5930000000001,764.8938665875082,57.52196964298276,9.9278599315968,9.993313449263162,-0.0654535176663628
9686,1609646400000,772.44,778.44,768.71,777.41,34410.73823,765.7715000000001,766.0858792934598,60.07395684562936,9.704201677751144,9.935491094960758,-0.2312894172096147
9687,1609650000000,777.34,790.0,776.1,786.42,81521.94162,768.822,768.0224622178922,64.21315716758883,10.137128097926052,9.975818495553815,0.1613096023722349
9688,1609653600000,786.48,801.92,783.73,799.96,89185.94716,772.3965000000001,771.0641324828548,69.35479275414686,11.44090659694723,10.2688361158325,1.17207048111473
9689,1609657200000,799.83,805.74,795.1,799.78,80293.36056,775.9005,773.7989770082971,69.21242864340942,12.317645801628146,10.678598052991628,1.6390477486365178
9690,1609660800000,799.74,819.5,791.5,817.76,92303.75687,779.1695000000001,777.9857411027451,74.781104815532,14.298479699294036,11.402574382252109,2.895905317041926
9691,1609664400000,817.31,825.66,813.0,818.45,95011.06759,781.5535,781.8394800453408,74.96822141984795,15.742512186647218,12.270561943131131,3.471950243516087
9692,1609668000000,818.5,829.0,816.49,825.72,82804.3962,784.7925,786.0185771838796,76.91198264582684,17.27441784270286,13.271333123045476,4.003084719657384
9693,1609671600000,825.69,832.3,824.01,829.76,64169.17352,787.8589999999999,790.1844269758911,77.93726208830836,18.600048566476403,14.33707621173166,4.262972354744742
9694,1609675200000,829.77,835.86,826.38,831.47,55214.58488,790.3355,794.1163863115206,78.37499702878019,19.563092027364743,15.382279374858278,4.180812652506468
9695,1609678800000,831.46,888.33,831.46,874.21,180985.66008,795.104,801.7443495199473,85.90324652274973,23.504130727179017,17.006649645322426,6.497481081856591
9696,1609682400000,874.17,921.73,862.3,912.38,261568.37752,801.7225000000001,812.2810781370952,89.43920261683483,29.36888605350441,19.479096926958825,9.889789126545589
9697,1609686000000,912.39,920.0,879.52,917.72,200326.60168,808.3689999999999,822.3228802192765,89.82377512504995,34.05507457351996,22.394292456271053,11.660782117248909
9698,1609689600000,917.95,978.0,917.72,935.26,323944.90322,817.3045,833.0787963888691,90.98500933357106,38.73770005702477,25.6629739764218,13.074726080602971
9699,1609693200000,935.26,958.21,917.0,935.54,218672.998,825.634,842.8370062565958,91.00265997063826,41.98730463746858,28.927840108631152,13.059464528837433
9700,1609696800000,935.65,941.93,888.93,917.54,175928.67663,832.9014999999999,849.9515770893009,80.1398367011354,42.61890589408438,31.6660532657218,10.952852628362582
9701,1609700400000,917.77,924.11,899.38,921.53,86493.82126,840.25,856.7685697474628,80.69007927743574,42.94635524449177,33.92211366147579,9.02424158301598
9702,1609704000000,921.61,964.33,920.08,946.37,145884.75288,848.778,865.3020392953237,83.71505005748143,44.695025188606,36.07669596690183,8.618329221704165
9703,1609707600000,946.38,957.87,936.45,949.77,59816.23454,857.418,873.3466069814833,84.08260700904125,45.82694579794213,38.02674593310989,7.800199864832237
9704,1609711200000,949.87,997.9,945.15,991.55,150727.1534,868.0485000000001,884.6040729832469,87.74344710035649,49.52441128049384,40.32627900258668,9.198132277907156
9705,1609714800000,991.73,1011.07,955.0,978.28,220030.36048,878.344,893.5255898419853,81.3442860224174,50.79832969240204,42.42068914054976,8.37764055185228
9706,1609718400000,978.33,994.56,954.22,975.8,147491.84724,888.2635,901.3612479522724,80.16756774583085,51.01968081634823,44.14048747570945,6.879193340638778
9707,1609722000000,975.8,979.0,956.01,966.96,79273.06804,897.2904999999998,907.6087481472938,75.95003288437067,49.90649801241602,45.29368958305077,4.612808429365259
9708,1609725600000,966.96,982.33,962.2,979.39,72619.64295,906.262,914.4450578475514,77.72458714248765,49.45717817443597,46.1263873013278,3.330790873108164
9709,1609729200000,979.46,1025.81,977.84,1021.41,133239.30292,917.3435000000002,924.6321951954036,82.44127704946638,51.89355518827574,47.27982087871739,4.613734309558353
9710,1609732800000,1021.41,1035.93,1013.75,1027.69,124509.51799,927.84,934.4472242244128,83.01995724741431,53.711986692699725,48.56625404151386,5.145732651185867
9711,1609736400000,1027.7,1096.0,1016.75,1084.18,222620.92814,941.1265,948.7074885839928,87.12909997415179,59.030906114197705,50.65918445605063,8.37172165814708
9712,1609740000000,1084.45,1162.97,1078.59,1105.0,352657.89885,955.0905,963.5924896712314,88.2570349150114,64.18628849726088,53.36460526429268,10.821683232968198
9713,1609743600000,1104.99,1118.89,1012.0,1044.31,296761.70921,965.818,971.2798716073046,69.215581281472,62.65257055239852,55.22219832191384,7.430372230484671
9714,1609747200000,1044.3,1078.93,983.88,1022.64,266193.18381,975.3765,976.1713124066088,63.91323570779702,59.008289307251175,55.97941651898131,3.028872788269865
9715,1609750800000,1022.64,1029.34,909.0,970.08,384301.29029,980.1699999999998,975.5911874155032,53.25662854411698,51.28780355327808,55.04109392584066,-3.7532903725625815
9716,1609754400000,969.94,985.0,890.0,965.05,335379.28615,982.8035,974.587264804503,52.35692466570002,44.253259973347326,52.88352713534199,-8.630267161994666
9717,1609758000000,965.28,979.54,933.84,976.8,190237.62721,985.7575,974.7980014897884,54.29917209658064,39.17487671302149,50.14179705087789,-10.9669203378564
9718,1609761600000,976.97,1031.85,956.12,1019.48,235476.92979,989.9685,979.0534299193322,60.5846884378756,38.15432143256089,47.744301927214494,-9.589980494653602
9719,1609765200000,1019.48,1020.0,975.27,1011.92,193603.2006,993.7875,982.1835794508244,59.035819895222765,36.31685707969223,45.45881295771004,-9.14195587801781
9720,1609768800000,1012.56,1045.0,1001.55,1043.25,197211.31353,1000.073,987.9994290269362,63.23105351012547,36.96264019833143,43.75957840583432,-6.79693820750289
9721,1609772400000,1043.26,1058.16,1027.03,1040.01,189054.3704,1005.997,992.9528167386566,62.51799328628399,36.788907425774255,42.36544420982231,-5.576536784048052
9722,1609776000000,1040.0,1048.0,982.05,1010.15,245057.38225,1009.186,994.5906437159272,56.2250330267186,33.85155089541445,40.66266554694074,-6.811114651526289
9723,1609779600000,1010.29,1026.56,985.55,999.47,120721.62389,1011.671,995.0553443144104,54.12645241786355,30.312464714700468,38.59262538049269,-8.280160665792216
9724,1609783200000,999.47,1025.68,998.92,1015.19,84703.58793,1012.8529999999998,996.9729305701808,56.688934162658136,28.44825229716446,36.56375076382704,-8.11549846666258
9725,1609786800000,1015.09,1048.0,1011.41,1042.28,90513.65187,1016.053,1001.2878895634968,60.75711735633759,28.824516046420623,35.01590382034576,-6.191387773925129
9726,1609790400000,1042.16,1049.7,1017.46,1019.69,75599.35887,1018.2475,1003.0404715098306,56.03082526258022,26.98877378676184,33.41047781362897,-6.421704026867133
9727,1609794000000,1019.69,1036.7,992.7,1006.19,92442.55568,1020.209,1003.3404266041324,53.35943791343326,24.16602673105467,31.561587597114112,-7.395560866059441
9728,1609797600000,1006.18,1024.0,1003.2,1012.72,30171.61809,1021.8755,1004.2337193085008,54.48971137793509,22.19998813491884,29.689267704675057,-7.489279569756217
9729,1609801200000,1012.72,1046.54,1001.09,1041.43,85170.04434,1022.8765,1007.7762222315008,59.174170641962384,22.696909597947297,28.290796083329504,-5.593886485382207
9730,1609804800000,1041.45,1134.6,1041.45,1095.03,257412.82599,1026.2435,1016.0861058285008,66.1743919433911,27.103364765870538,28.05330981983771,-0.9499450539671734
9731,1609808400000,1095.14,1118.1,1061.92,1114.52,184692.42881,1027.7605,1025.4607624162627,68.30268286092226,31.80160326192572,28.80296850825531,2.9986347536704088
9732,1609812000000,1114.46,1116.72,1068.18,1078.45,114597.83122,1026.433,1030.5073564718568,60.69181018116476,32.24276899801532,29.490928606207312,2.7518403918080097
9733,1609815600000,1078.47,1087.32,995.0,1001.76,197089.21992,1024.3055,1027.7695129983465,48.35471759053025,26.10325190807964,28.813393266581777,-2.710141358502135
9734,1609819200000,1001.75,1030.81,986.0,1004.1,176195.12461,1023.3785,1025.5152736651708,48.6973938079055,21.18228265632854,27.28717114453113,-6.10488848820259
9735,1609822800000,1004.05,1024.46,974.45,989.83,158302.30662,1024.366,1022.1166761732496,46.66397050742224,15.94708130345998,25.019153176316895,-9.072071872856917
9736,1609826400000,989.9,1022.41,979.03,1015.15,129414.62655,1026.871,1021.4531832043688,50.60516634391006,13.68352376142957,22.75202729333943,-9.068503531909862
9737,1609830000000,1015.16,1025.0,1000.93,1003.45,61159.42688,1028.2035,1019.7385943277624,48.8103257520696,10.820810316688608,20.365783898009266,-9.544973581320658
9738,1609833600000,1003.52,1044.71,1003.51,1026.97,105716.59566,1028.578,1020.42729962988,52.46056383444003,10.330868896259858,18.358800897659385,-8.027932001399527
9739,1609837200000,1026.97,1050.93,1022.43,1035.85,92325.74596,1029.7745,1021.8961282365582,53.80005728553044,10.5376570267357,16.794572123474648,-6.256915096738947
9740,1609840800000,1035.85,1042.4,1014.84,1028.31,67592.17946,1029.0275,1022.5069731664096,52.448717677738,9.97810177822828,15.431278054425372,-5.453176276197095
9741,1609844400000,1028.31,1043.86,1024.07,1042.21,58899.65281,1029.1375,1024.383451912466,54.70731085767871,10.534825138762583,14.451987471292815,-3.9171623325302303
9742,1609848000000,1042.23,1055.0,1027.27,1028.99,71642.51507,1030.0795,1024.8221707779453,52.16930751590325,9.796362527913288,13.52086248261691,-3.724499954703621
9743,1609851600000,1028.98,1041.0,1020.46,1023.55,53808.51617,1031.2835,1024.701011656236,51.11837224890456,8.672195382343034,12.551129062562136,-3.878933680219101
9744,1609855200000,1023.75,1048.23,1001.0,1047.9,115129.67335,1032.919,1026.9104391175467,55.4449324395566,9.635059352254077,11.967915120500525,-2.332855768246448
9745,1609858800000,1047.94,1064.0,1036.0,1052.82,85508.32605,1033.446,1029.3780163444471,56.28683182951186,10.672117341759872,11.708755564752392,-1.0366382229925204
9746,1609862400000,1052.83,1084.0,1036.29,1065.84,118170.17042,1035.7535,1032.8505862164045,58.520541533638216,12.401640070383792,11.847332465878672,0.5543076045051194
9747,1609866000000,1065.85,1084.55,1060.7,1081.73,66686.13785,1039.5305,1037.5057684815088,61.13099224583487,14.882928361238784,12.454451644950694,2.4284767162880883
9748,1609869600000,1081.99,1094.86,1070.05,1074.0,102112.30063,1042.5945,1040.981409578508,59.179816824675335,16.040713451096963,13.171704006179947,2.869009444917016
9749,1609873200000,1074.0,1108.0,1040.0,1096.33,171567.07346,1045.3395,1046.2527039043644,62.866954496553305,18.54632041949162,14.246627288842282,4.29969313064934
9750,1609876800000,1096.36,1103.84,1077.05,1098.99,71410.9486,1045.5375,1051.2753035325202,63.292307095987454,20.510242455476146,15.499350322169054,5.010892133307092
9751,1609880400000,1099.0,1103.2,1074.44,1082.1,66771.99769,1043.9165,1054.2109889103754,58.69481534754601,20.4678424271965,16.493048743174544,3.974793684021957
9752,1609884000000,1082.09,1120.0,1081.94,1108.02,74059.3687,1045.395,1059.3356566331968,63.12199805730961,22.26906357396092,17.64825170933182,4.6208118646291005
9753,1609887600000,1108.18,1115.0,1081.11,1099.56,106730.68277,1050.285,1063.1665464776545,60.83027208891024,22.751626425996164,18.668926652664688,4.082699773331477
9754,1609891200000,1100.16,1110.3,1063.23,1081.16,99324.20691,1054.138,1064.8802087178776,56.06279274651713,21.402618672736025,19.215665056678954,2.186953616057071
9755,1609894800000,1081.01,1086.22,1057.26,1071.82,65497.17409,1058.2375,1065.5411412209369,53.75955655986324,19.356728054965515,19.243877656336267,0.1128503986292486
9756,1609898400000,1071.81,1087.0,1071.81,1077.41,48874.82288,1061.3505,1066.6715087237048,54.95240421044038,17.979158732724045,18.990933871613823,-1.011775138889778
9757,1609902000000,1077.47,1083.0,1061.0,1075.49,58594.9887,1064.9525,1067.511365035733,54.43300722863447,16.541813437717565,18.50110978483457,-1.9592963471170075
9758,1609905600000,1075.49,1135.02,1073.03,1119.17,149574.38791,1069.5625,1072.4312350323298,63.00083505239187,18.711621956584622,18.543212219184586,0.1684097374000401
9759,1609909200000,1119.17,1125.85,1086.37,1101.81,101989.342,1072.8605,1075.2292126482982,58.308350088195645,18.813533223997865,18.59727642014724,0.2162568038506265
9760,1609912800000,1101.8,1118.69,1097.51,1113.22,69105.85653,1077.1060000000002,1078.84738287227,60.39626746888052,19.58917842525921,18.795656821169636,0.7935216040895732
9761,1609916400000,1113.16,1122.02,1090.72,1106.59,77052.69559,1080.325,1081.4895368844348,58.56105772292873,19.44475026755481,18.925475510446667,0.5192747571081426
9762,1609920000000,1106.61,1123.51,1091.11,1110.76,105217.5019,1084.4135,1084.277200038298,59.39674476886746,19.4426512805494,19.02891066446721,0.4137406160821868
9763,1609923600000,1110.85,1112.87,1091.0,1099.02,83293.56815,1088.187,1085.6812762251268,55.97427061532132,18.282913882974757,18.87971130816872,-0.5967974251939658
9764,1609927200000,1099.02,1119.5,1097.29,1114.75,66864.59812,1091.5295,1088.449726108448,59.35370347838007,18.420750236635968,18.78791909386217,-0.3671688572262006
9765,1609930800000,1114.71,1166.58,1111.01,1151.88,171627.18689,1096.4825,1094.49070457431,65.98998749977956,21.280755924129608,19.286486459915658,1.99426946421395
9766,1609934400000,1151.88,1158.96,1123.52,1143.61,99636.98531,1100.371,1099.16873271009,63.50305583550243,22.61927028414175,19.95304322476088,2.666227059380873
9767,1609938000000,1143.84,1148.0,1121.0,1134.99,94633.75531,1103.034,1102.5802819757955,60.92570916240414,22.72255908148304,20.50694639610531,2.215612685377732
9768,1609941600000,1134.99,1147.61,1124.61,1133.36,91718.45654,1106.002,1105.511683692387,60.426285478259466,22.414508320636514,20.88845878101155,1.5260495396249638
9769,1609945200000,1133.23,1153.94,1130.92,1143.89,70224.15379,1108.38,1109.166761435969,62.56136473127216,22.757722017174046,21.26231142824405,1.495410588929996
9770,1609948800000,1144.01,1193.68,1144.01,1173.08,184933.76503,1112.0845000000002,1115.2537365373053,67.75488181099296,25.095821386060607,22.029013419807363,3.0668079662532435
9771,1609952400000,1173.09,1207.7,1171.0,1192.25,136008.83546,1117.592,1122.5867140099429,70.63580908588425,28.170904123666105,23.257391560579112,4.913512563086993
9772,1609956000000,1192.27,1208.57,1183.72,1191.78,85000.17164,1121.78,1129.1765507709008,70.46957105783318,30.221628158842123,24.650238880231715,5.571389278610408
9773,1609959600000,1191.77,1204.95,1150.0,1160.78,108617.44241,1124.841,1132.186403078434,60.37652834433961,29.01098028715592,25.52238716161656,3.48859312553936
9774,1609963200000,1160.78,1207.0,1116.61,1197.16,208518.37051,1130.641,1138.3743646900118,66.44954629707594,30.63396579751952,26.54470288879715,4.089262908722372
9775,1609966800000,1197.33,1200.8,1173.23,1181.26,115873.49118,1136.113,1142.4587109100107,61.97847073064837,30.28805455011184,27.293373221060087,2.994681329051751
9776,1609970400000,1181.23,1194.51,1173.12,1177.97,30488.473,1141.141,1145.8407384423906,61.06292290433801,29.409428307269764,27.716584238302023,1.6928440689677409
9777,1609974000000,1178.01,1213.0,1175.55,1208.42,67466.36349,1147.7875,1151.800668114544,66.06012085919363,30.814955572196823,28.336258505080984,2.4786970671158386
9778,1609977600000,1208.75,1221.0,1188.0,1199.8,95554.67255,1151.819,1156.372033056016,63.57275928706624,30.877349234778197,28.844476651020425,2.0328725837577686
9779,1609981200000,1199.8,1210.82,1195.59,1200.12,53546.21224,1156.7345,1160.5385060983,63.62751128484987,30.599881600222037,29.19555764086075,1.4043239593612853
9780,1609984800000,1200.21,1205.12,1179.91,1196.53,56117.02736,1160.9,1163.9662674222714,62.4926782079465,29.747394062034573,29.305924925095518,0.4414691369390588
9781,1609988400000,1196.53,1224.11,1193.67,1213.17,71549.09166,1166.2289999999998,1168.652337191579,65.55892627987278,30.067896485824576,29.458319237241327,0.6095772485832498
9782,1609992000000,1213.17,1216.63,1201.32,1210.42,55797.31429,1171.212,1172.63020984,64.61874028784219,29.756975063029586,29.518050402398977,0.2389246606306088
9783,1609995600000,1210.43,1218.04,1200.71,1207.27,53541.34273,1176.6245,1175.9292374742856,63.495462481216336,28.92298277949476,29.399036877818133,-0.4760540983233738
9784,1609999200000,1207.3,1210.93,1183.02,1198.71,61270.82274,1180.8225,1178.098833905306,60.421705252044,27.25711437752875,28.970652377760256,-1.7135380002315053
